index_x,sex,cage,mouseid,Eating,Drinking,Climbing_the_net,Curling_up,Straightening_up,Bending,Grooming,Standing,Stillness,Walking,Travel_distance,Group_of_three_mice,Rest,Rest_count,Short_sleep,Short_sleep_count,Long_sleep,Long_sleep_count,Group_of_two_mice,testage3,dietary,TestAge,Sex,Dietary,index_y,median_area,median_c,median_k,median_len,q1_area,q1_c,q1_k,q1_len,q3_area,q3_c,q3_k,q3_len,mouse_uid
1532,0,D17,mouse3,238.4,4.4,4.0,7663.3,43318.7,1548.7,14.8,26825.2,1136.7,409.2,9.41,969.6,14449.0,76,10005.2,26,18281.7,13,20172.4,5,Control,5.0,0,Control,112.0,5788.0,77.6666666666667,75.0,308.0,5142.33333333333,66.6666666666667,65.3333333333333,289.333333333333,6879.66666666667,90.3333333333333,86.6666666666667,338.0,male_D17
700,1,D22,mouse2,11814.9,394.65,40.4,16441.0,50523.5,2047.45,80.15,8260.75,730.85,2031.5,30.62,3071.65,15443.15,88,8018.1,20,5914.8,7,25302.8,13,Control,13.0,1,Control,441.0,7218.0,85.6666666666667,84.6666666666667,343.333333333333,6528.0,74.6666666666667,74.3333333333333,326.666666666667,8120.66666666667,97.3333333333333,97.3333333333333,364.666666666667,female_D22
2345,0,D04,mouse3,13699.15,614.7,3.85,8292.4,37265.15,1641.45,10.45,8062.35,470.4,536.15,11.29,2995.7,13428.95,72,10381.4,25,9278.3,8,33003.35,20,Control,20.0,0,Control,717.0,8750.0,88.3333333333333,100.333333333333,380.666666666667,7742.66666666667,77.6666666666667,83.0,356.666666666667,9870.66666666667,103.0,114.666666666667,404.666666666667,male_D04
266,1,D17,mouse3,2970.95,46.1,63.2,10720.25,45943.0,2166.85,6.4,8321.25,1052.45,1224.4,14.46,809.45,10313.0,53,9927.85,26,21580.25,23,17077.15,7,Control,7.0,1,Control,158.0,7265.66666666667,87.3333333333333,83.6666666666667,344.666666666667,6620.0,77.3333333333333,74.6666666666667,328.666666666667,8013.0,100.0,92.6666666666667,362.666666666667,female_D17
1473,0,D22,mouse1,4578.0,330.9,48.1,9894.2,40083.6,3165.5,5.9,25140.0,2252.8,990.0,16.63,2367.2,18296.0,92,9644.9,25,14475.6,12,27229.2,4,Control,4.0,0,Control,69.0,5371.66666666667,71.6666666666667,75.6666666666667,296.666666666667,4716.66666666667,62.0,64.6666666666667,278.0,6263.33333333333,83.0,86.0,322.0,male_D22
800,1,D11,mouse3,5039.2,314.5,21.25,11814.0,44692.35,2497.15,24.1,15930.5,832.15,501.15,10.71,928.3,19066.2,100,13221.85,30,16107.7,18,19809.15,16,Control,16.0,1,Control,517.0,8693.66666666667,92.6666666666667,95.3333333333333,377.333333333333,7886.66666666667,81.6666666666667,82.3333333333333,359.333333333333,9648.66666666667,105.666666666667,106.333333333333,398.0,female_D11
154,1,D04,mouse2,11563.7,10.8,167.5,5919.0,24540.8,921.0,33.6,38421.8,751.4,756.1,14.28,576.5,15359.8,81,12074.0,29,14860.6,17,17983.7,6,Control,6.0,1,Control,122.0,4855.33333333333,69.6666666666667,69.6666666666667,281.333333333333,4286.66666666667,60.0,61.6666666666667,264.0,5795.33333333333,83.0,78.3333333333333,309.333333333333,female_D04
1420,0,D04,mouse2,12331.1,105.4,62.2,11990.7,38678.7,5140.8,22.2,12863.3,1903.1,816.0,14.39,551.0,15726.9,87,6131.4,15,14310.3,15,21957.8,4,Control,4.0,0,Control,51.0,6236.0,83.3333333333333,77.3333333333333,320.666666666667,5527.33333333333,69.3333333333333,67.0,300.666666666667,7316.0,97.6666666666667,88.0,349.333333333333,male_D04
605,1,D13,mouse3,2699.55,24.95,2.55,10059.8,44899.6,3156.05,8.25,14876.05,1165.5,314.2,7.7,662.3,15510.0,80,12906.65,31,25621.45,23,19491.7,12,Control,12.0,1,Control,386.0,7873.66666666667,93.0,87.0,359.333333333333,7165.66666666667,79.3333333333333,76.6666666666667,342.666666666667,8752.0,105.0,98.0,379.333333333333,female_D13
1864,0,D11,mouse2,5077.85,667.8,21.65,18813.0,47585.85,5201.1,276.9,6358.95,1674.95,636.05,13.38,751.7,16832.6,89,16161.5,39,16773.85,18,21345.85,11,Control,11.0,0,Control,363.0,8616.0,92.0,94.0,376.0,7530.0,79.6666666666667,80.6666666666667,351.333333333333,9910.66666666667,105.666666666667,108.666666666667,404.0,male_D11
63,1,D22,mouse1,12.3,1.0,0.0,6391.8,15139.9,775.1,2.4,63343.3,271.4,1450.9,27.74,387.2,17133.6,94,8677.9,21,610.8,1,24330.9,3,Control,3.0,1,Control,21.0,4599.0,65.6666666666667,70.6666666666667,274.666666666667,4040.33333333333,57.6666666666667,60.6666666666667,256.666666666667,5468.0,76.0,81.6666666666667,302.0,female_D22
1870,0,D13,mouse2,8148.1,8.8,19.6,12305.05,51222.75,6084.85,5.95,15185.05,1716.3,783.85,15.84,526.2,17401.15,93,17317.3,42,18840.45,20,26861.0,11,Control,11.0,0,Control,365.0,8952.0,94.3333333333333,95.0,384.0,7987.66666666667,81.3333333333333,81.0,362.666666666667,10015.6666666667,111.333333333333,109.0,406.666666666667,male_D13
1189,1,D04,mouse2,12374.85,605.55,33.85,12024.95,52199.95,3500.35,22.85,8133.0,1390.95,605.45,13.6,2134.35,22924.3,124,17574.45,42,7683.65,9,22882.75,23,Control,23.0,1,Control,830.0,7999.0,89.6666666666667,91.3333333333333,362.666666666667,7226.66666666667,77.3333333333333,77.3333333333333,344.666666666667,9034.33333333333,101.0,106.666666666667,387.333333333333,female_D04
409,1,D17,mouse2,3399.5,27.25,29.1,21333.55,55117.45,2532.75,7.4,929.1,1214.45,1904.5,22.93,1076.65,15125.35,79,13862.45,35,16338.05,22,16181.8,9,Control,9.0,1,Control,253.0,6361.66666666667,80.6666666666667,79.0,321.333333333333,5574.66666666667,70.0,69.3333333333333,301.333333333333,7586.33333333333,94.0,88.6666666666667,354.666666666667,female_D17
2113,0,D07,mouse2,6760.05,503.55,18.7,14366.9,49380.1,6087.9,22.55,435.65,2202.05,376.3,10.33,4919.5,19714.3,107,16653.2,40,13917.0,15,37455.75,16,Control,16.0,0,Control,537.0,9007.33333333333,92.0,97.0,384.0,7686.0,79.6666666666667,83.0,354.666666666667,10399.6666666667,105.333333333333,112.0,413.333333333333,male_D07
1429,0,D07,mouse2,15260.1,253.3,84.9,17930.1,36671.5,4321.8,4.4,6769.3,1759.2,1146.0,17.49,2613.1,16095.4,85,10635.8,24,10383.7,11,27126.6,4,Control,4.0,0,Control,54.0,5696.0,78.3333333333333,72.6666666666667,305.333333333333,4946.66666666667,65.3333333333333,63.6666666666667,284.0,6873.66666666667,94.0,83.3333333333333,340.0,male_D07
1475,0,D22,mouse3,2540.8,729.8,32.1,9813.4,31045.5,1584.0,13.7,28424.2,1334.8,741.8,11.93,2367.2,13013.2,71,10359.9,26,16503.1,16,27229.2,4,Control,4.0,0,Control,69.0,5371.66666666667,71.6666666666667,75.6666666666667,296.666666666667,4716.66666666667,62.0,64.6666666666667,278.0,6263.33333333333,83.0,86.0,322.0,male_D22
1221,1,D22,mouse1,1216.65,368.2,7.0,15542.35,47539.8,2443.4,137.15,5627.35,586.2,1302.85,19.7,3778.9,15085.35,84,7353.15,17,10099.35,10,24285.75,23,Control,23.0,1,Control,848.0,7164.66666666667,83.6666666666667,86.0,342.666666666667,6293.33333333333,72.6666666666667,73.6666666666667,321.333333333333,8198.0,96.3333333333333,99.0,366.666666666667,female_D22
1975,0,D04,mouse2,1885.3,13.5,3.0,11988.95,41328.5,4179.65,6.25,13291.5,1132.0,693.75,12.01,1645.1,14076.75,75,13997.7,32,16530.85,16,24055.8,13,Control,13.0,0,Control,447.0,8068.33333333333,90.6666666666667,91.6666666666667,364.666666666667,7288.66666666667,76.3333333333333,77.3333333333333,347.333333333333,9057.0,108.0,104.0,388.0,male_D04
351,1,D22,mouse1,2987.6,76.45,60.6,16020.25,55050.0,732.5,8.6,20364.1,198.75,1685.35,23.32,2605.8,17401.85,100,15026.75,34,15230.3,14,29588.3,8,Control,8.0,1,Control,210.0,6910.0,88.0,80.3333333333333,336.0,6297.33333333333,76.0,71.0,320.666666666667,7678.0,99.0,90.0,355.333333333333,female_D22
1222,1,D22,mouse2,1232.65,444.45,9.15,17152.65,44266.85,3110.8,130.3,5429.9,633.3,1119.5,17.49,3778.9,15786.05,85,6514.3,16,9252.3,10,24285.75,23,Control,23.0,1,Control,848.0,7164.66666666667,83.6666666666667,86.0,342.666666666667,6293.33333333333,72.6666666666667,73.6666666666667,321.333333333333,8198.0,96.3333333333333,99.0,366.666666666667,female_D22
467,1,D13,mouse3,8374.2,387.15,35.35,9364.6,44758.05,732.05,2.7,12285.55,1198.3,825.2,12.62,294.05,16704.9,90,11264.75,27,19185.35,16,15980.7,10,Control,10.0,1,Control,296.0,7221.33333333333,85.0,84.6666666666667,344.0,6467.33333333333,75.0,75.3333333333333,324.0,8154.66666666667,99.0,94.3333333333333,366.0,female_D13
1447,0,D13,mouse2,13886.3,572.5,42.5,17444.2,45676.8,4294.4,8.7,2090.3,1505.1,894.8,15.22,1257.9,16162.6,85,9491.6,25,11137.3,12,20654.3,4,Control,4.0,0,Control,60.0,5972.0,78.6666666666667,76.6666666666667,313.333333333333,5203.33333333333,65.3333333333333,65.6666666666667,292.0,7020.0,95.0,88.3333333333333,343.333333333333,male_D13
632,1,D22,mouse3,2883.35,26.55,447.05,19794.3,45508.15,2149.05,19.65,8454.05,1180.5,898.75,14.45,1462.6,19577.85,112,10015.0,24,10814.45,13,16702.0,12,Control,12.0,1,Control,395.0,7333.33333333333,88.6666666666667,83.3333333333333,347.333333333333,6490.33333333333,75.6666666666667,72.3333333333333,325.333333333333,8374.33333333333,102.333333333333,95.0,372.666666666667,female_D22
647,1,D04,mouse3,6186.05,19.05,28.1,14585.95,50222.6,1506.15,4.0,6494.7,495.8,788.0,13.32,1164.15,14015.7,75,13241.0,32,15322.4,14,16978.7,13,Control,13.0,1,Control,423.0,7844.0,89.0,86.6666666666667,360.0,6782.66666666667,76.6666666666667,74.6666666666667,333.333333333333,8950.33333333333,106.666666666667,99.3333333333333,386.0,female_D04
2291,0,D04,mouse3,11937.15,669.6,29.6,10560.45,32123.45,1582.6,64.7,7118.95,349.9,638.55,11.82,5593.05,13497.85,75,7282.9,18,6793.2,5,38098.85,19,Control,19.0,0,Control,672.0,8936.66666666667,90.3333333333333,100.333333333333,385.333333333333,7853.0,77.3333333333333,85.0,360.0,10248.6666666667,105.333333333333,116.0,411.333333333333,male_D04
181,1,D13,mouse2,382.9,3.4,16.1,14072.3,47564.8,3255.8,7.8,15538.8,1323.1,794.3,14.96,2112.8,12376.4,65,11480.5,28,16642.1,18,23966.7,6,Control,6.0,1,Control,131.0,4872.66666666667,70.0,71.0,281.333333333333,4291.33333333333,60.0,62.0,264.0,5817.0,81.3333333333333,78.6666666666667,310.666666666667,female_D13
1828,0,D22,mouse2,8692.85,304.8,133.1,11892.6,48279.6,2534.15,13.5,3203.85,842.7,707.3,12.42,1946.45,15582.5,86,9433.1,25,14145.35,14,22477.4,10,Control,10.0,0,Control,329.0,6960.66666666667,80.6666666666667,88.3333333333333,338.0,6324.33333333333,71.0,75.6666666666667,321.333333333333,7850.0,92.6666666666667,100.0,360.0,male_D22
2048,0,D07,mouse3,1722.25,65.15,6.85,9184.95,55442.5,5070.85,13.25,8989.5,2363.1,580.7,11.77,2429.5,16083.1,87,13781.7,32,19122.45,18,26215.05,14,Control,14.0,0,Control,492.0,9590.66666666667,101.666666666667,93.3333333333333,396.666666666667,8728.0,88.0,82.0,377.333333333333,10546.3333333333,116.666666666667,107.666666666667,418.666666666667,male_D07
1514,0,D11,mouse3,5.9,0.0,0.0,17319.2,38736.1,2496.1,8.1,6450.0,1607.2,774.5,11.0,2206.5,12659.4,65,12058.4,28,5541.8,8,24133.6,5,Control,5.0,0,Control,106.0,5871.66666666667,77.6666666666667,77.6666666666667,310.666666666667,5227.33333333333,67.0,67.0,292.0,7040.0,89.0,90.6666666666667,341.333333333333,male_D11
1915,0,D07,mouse2,8604.2,619.6,123.5,14453.85,43306.15,9604.05,31.5,777.05,3161.9,473.6,11.31,4221.0,15239.65,79,19946.2,47,17808.85,19,30837.2,12,Control,12.0,0,Control,403.0,8941.66666666667,91.0,97.3333333333333,384.0,7985.33333333333,79.0,82.3333333333333,362.666666666667,10050.6666666667,106.666666666667,114.333333333333,409.333333333333,male_D07
92,1,D07,mouse3,4288.2,387.3,13.0,10619.3,28120.9,1373.6,5.6,19273.3,1453.3,700.4,10.6,1295.9,11058.4,58,8555.6,21,12263.8,12,16362.3,5,Control,5.0,1,Control,78.0,4941.66666666667,72.3333333333333,69.6666666666667,283.333333333333,4335.33333333333,63.0,62.3333333333333,265.333333333333,6032.33333333333,82.3333333333333,78.6666666666667,315.333333333333,female_D07
182,1,D13,mouse3,484.9,1.0,21.1,17716.5,35227.3,1323.2,2.6,14706.1,854.9,605.3,10.8,2112.8,12982.3,67,10785.5,25,13620.1,18,23966.7,6,Control,6.0,1,Control,131.0,4872.66666666667,70.0,71.0,281.333333333333,4291.33333333333,60.0,62.0,264.0,5817.0,81.3333333333333,78.6666666666667,310.666666666667,female_D13
1267,1,D22,mouse2,1231.15,806.65,19.5,10872.2,54121.6,3810.05,24.35,5960.6,1146.0,871.55,17.54,1128.9,16593.55,92,7104.8,18,6207.9,6,18744.25,24,Control,24.0,1,Control,896.0,7924.0,90.3333333333333,89.0,360.666666666667,6971.66666666667,78.3333333333333,77.0,338.0,8900.33333333333,102.0,101.0,382.0,female_D22
1279,1,D04,mouse2,15880.75,1114.6,7.15,13401.4,42081.2,3171.75,82.1,5561.95,453.7,652.55,15.88,1052.4,16970.4,89,10121.05,24,9677.8,11,22687.15,25,Control,25.0,1,Control,925.0,7807.0,83.6666666666667,94.3333333333333,359.333333333333,6965.0,72.6666666666667,81.0,338.666666666667,8792.66666666667,97.3333333333333,107.0,380.666666666667,female_D04
2370,0,D17,mouse1,11349.6,736.45,30.15,12307.95,37187.2,1105.3,15.95,19832.7,577.8,990.95,22.33,482.15,11923.4,68,11246.2,27,7947.0,8,14450.0,20,Control,20.0,0,Control,729.0,9758.0,93.6666666666667,102.333333333333,401.333333333333,8107.33333333333,81.6666666666667,88.0,365.333333333333,11257.3333333333,111.0,118.666666666667,431.333333333333,male_D17
370,1,D04,mouse2,6406.2,125.0,23.85,18269.55,50200.4,1792.75,9.45,3450.05,767.3,1092.55,17.73,1369.8,14817.55,82,12050.15,31,14223.55,14,18643.7,9,Control,9.0,1,Control,240.0,6523.33333333333,80.6666666666667,80.0,326.666666666667,5557.0,70.3333333333333,69.6666666666667,301.333333333333,7858.33333333333,95.6666666666667,91.0,362.0,female_D04
832,1,D22,mouse2,6352.45,307.65,15.25,15594.3,54492.8,1391.25,25.05,3752.65,313.75,1523.95,22.72,2654.8,17874.75,93,7990.85,19,7458.9,9,26530.85,16,Control,16.0,1,Control,528.0,6769.66666666667,79.6666666666667,86.0,332.666666666667,5858.66666666667,69.6666666666667,73.6666666666667,309.333333333333,8037.66666666667,91.3333333333333,98.3333333333333,363.333333333333,female_D22
1775,0,D04,mouse3,4489.7,1.9,21.25,13073.7,45492.2,2735.75,149.65,5254.6,1658.95,558.75,10.67,781.75,13463.9,70,12282.95,30,12045.0,12,16062.85,10,Control,10.0,0,Control,311.0,8115.66666666667,88.0,94.6666666666667,366.666666666667,7389.66666666667,74.6666666666667,79.3333333333333,350.666666666667,9092.0,106.333333333333,107.666666666667,388.666666666667,male_D04
787,1,D07,mouse2,4844.05,563.6,14.1,19660.85,59836.15,2377.75,13.45,1642.65,640.2,860.3,16.49,1565.5,16456.35,87,14220.45,35,22395.75,19,24316.75,16,Control,16.0,1,Control,513.0,7315.66666666667,86.6666666666667,85.0,346.0,6502.0,76.6666666666667,75.3333333333333,324.666666666667,8501.66666666667,97.0,98.3333333333333,374.0,female_D07
603,1,D13,mouse1,3848.45,47.5,11.7,13311.25,50626.05,4747.25,77.05,9738.15,1117.1,603.45,12.66,662.3,13323.65,71,18837.1,43,16794.7,19,19491.7,12,Control,12.0,1,Control,386.0,7873.66666666667,93.0,87.0,359.333333333333,7165.66666666667,79.3333333333333,76.6666666666667,342.666666666667,8752.0,105.0,98.0,379.333333333333,female_D13
9,1,D04,mouse1,12682.5,2.9,88.6,7239.8,19090.5,971.3,2.9,40369.9,380.1,974.2,19.74,224.6,12686.4,67,7022.4,16,12707.3,15,17675.3,3,Control,3.0,1,Control,3.0,4596.0,69.6666666666667,66.0,273.333333333333,3950.33333333333,59.6666666666667,57.3333333333333,254.0,5542.66666666667,83.0,75.0,304.0,female_D04
518,1,D07,mouse3,2543.95,121.35,15.7,17953.0,42066.0,1822.25,55.7,6401.95,202.2,599.2,10.23,3216.3,16367.8,87,17045.8,40,11268.1,11,29140.1,11,Control,11.0,1,Control,337.0,7285.0,82.6666666666667,89.0,345.333333333333,6431.0,72.0,78.0,324.666666666667,8337.33333333333,96.6666666666667,99.3333333333333,370.0,female_D07
1459,0,D17,mouse2,2475.8,5.3,16.6,11611.6,41799.1,3270.7,6.4,25415.4,1844.0,1001.7,16.49,2392.9,14833.6,78,11519.7,29,16329.3,17,23963.4,4,Control,4.0,0,Control,64.0,5783.0,78.6666666666667,73.3333333333333,308.0,5093.66666666667,68.0,64.3333333333333,288.666666666667,6881.33333333333,94.3333333333333,83.6666666666667,340.0,male_D17
870,1,D13,mouse1,12812.45,726.55,62.05,16297.4,51652.85,1730.35,5.9,3877.3,307.4,882.15,17.6,3109.8,15138.6,77,13254.45,33,19569.7,21,27987.3,17,Control,17.0,1,Control,566.0,7634.66666666667,86.6666666666667,88.3333333333333,353.333333333333,6668.66666666667,75.3333333333333,76.3333333333333,330.0,8748.33333333333,98.3333333333333,103.0,380.0,female_D13
2442,0,D04,mouse1,12480.05,1037.25,9.8,21946.65,63577.05,3309.4,32.05,2424.15,1028.05,885.3,20.83,2583.15,23727.2,131,12430.8,30,3933.9,6,31580.75,22,Control,22.0,0,Control,808.0,7926.0,87.3333333333333,93.3333333333333,362.0,6872.66666666667,75.3333333333333,77.6666666666667,336.666666666667,9256.33333333333,100.666666666667,106.666666666667,390.666666666667,male_D04
1703,0,D04,mouse3,4796.75,77.6,12.25,15247.1,50115.7,2627.35,62.4,458.75,700.15,685.85,12.13,2016.65,12613.05,70,13064.65,34,12070.45,14,20237.65,9,Control,9.0,0,Control,263.0,8182.66666666667,91.6666666666667,91.6666666666667,369.333333333333,7402.0,75.6666666666667,77.6666666666667,350.666666666667,9212.0,107.333333333333,108.333333333333,391.333333333333,male_D04
37,1,D13,mouse2,1141.1,1.7,6.7,7560.9,32324.6,737.0,7.1,31042.6,449.4,1114.5,19.9,1223.5,10822.6,55,9762.5,22,9588.0,9,21826.9,3,Control,3.0,1,Control,12.0,4432.66666666667,67.0,65.6666666666667,268.666666666667,3966.0,59.3333333333333,59.0,254.0,5252.66666666667,78.6666666666667,74.0,294.666666666667,female_D13
604,1,D13,mouse2,3330.6,35.65,6.25,12280.15,53185.05,3617.45,16.8,7232.95,1539.2,455.9,10.17,662.3,16005.4,86,13454.1,30,23875.25,23,19491.7,12,Control,12.0,1,Control,386.0,7873.66666666667,93.0,87.0,359.333333333333,7165.66666666667,79.3333333333333,76.6666666666667,342.666666666667,8752.0,105.0,98.0,379.333333333333,female_D13
2264,0,D17,mouse3,7375.3,448.45,13.1,14507.3,29244.95,1146.1,4.5,11980.9,697.75,525.75,8.43,3189.7,11440.6,61,12185.95,29,16389.55,14,23369.6,18,Control,18.0,0,Control,639.0,8511.66666666667,87.3333333333333,99.3333333333333,375.333333333333,7148.33333333333,74.0,85.0,342.666666666667,10967.3333333333,103.666666666667,115.666666666667,426.0,male_D17
2396,0,D04,mouse3,8716.95,683.7,4.15,11057.15,50995.35,2486.4,46.3,2821.25,1014.95,547.6,11.95,1203.4,12540.85,70,8232.1,21,13384.7,14,19582.3,21,Control,21.0,0,Control,762.0,8568.0,88.3333333333333,98.6666666666667,376.666666666667,7483.33333333333,76.0,83.3333333333333,350.666666666667,9843.66666666667,101.333333333333,113.333333333333,404.0,male_D04
1347,0,D04,mouse1,9229.7,704.6,103.8,15420.9,49204.5,2968.3,12.5,898.8,1087.0,1026.7,16.54,2117.5,12736.8,67,8826.4,21,10188.8,10,25084.5,3,Control,3.0,0,Control,27.0,5741.33333333333,79.3333333333333,74.6666666666667,307.333333333333,5090.66666666667,66.0,64.3333333333333,289.333333333333,6569.66666666667,91.3333333333333,85.0,330.0,male_D04
719,1,D07,mouse3,2274.0,116.55,4.35,12443.6,51808.0,1865.4,25.55,6487.8,1451.9,604.9,11.33,1989.55,14494.0,81,11967.4,28,21840.05,21,22369.55,14,Control,14.0,1,Control,469.0,7597.33333333333,88.3333333333333,87.0,353.333333333333,6566.66666666667,76.0,76.3333333333333,327.333333333333,8739.66666666667,102.666666666667,97.6666666666667,378.666666666667,female_D07
1711,0,D07,mouse2,5767.3,189.05,40.8,13827.15,36055.95,6685.25,11.75,13882.65,1813.85,827.45,14.31,521.5,14736.25,74,13047.4,31,17118.05,14,18286.55,9,Control,9.0,0,Control,266.0,8582.66666666667,96.3333333333333,88.6666666666667,376.0,7659.66666666667,82.0,77.6666666666667,354.666666666667,9649.33333333333,112.666666666667,103.333333333333,400.666666666667,male_D07
578,1,D04,mouse3,3389.9,11.05,16.25,14891.35,42472.4,3646.6,18.85,11660.0,837.65,702.5,12.73,809.4,15465.15,83,11532.2,30,12072.35,14,19467.45,12,Control,12.0,1,Control,377.0,8167.33333333333,93.6666666666667,88.3333333333333,366.666666666667,7301.66666666667,80.0,78.0,346.0,9265.66666666667,107.333333333333,100.666666666667,390.666666666667,female_D04
479,1,D17,mouse3,4464.7,192.0,19.9,19739.95,51460.95,1063.45,28.6,3215.95,909.05,1175.2,15.79,2656.75,12772.1,70,14402.2,35,16950.55,17,21988.25,10,Control,10.0,1,Control,300.0,6524.33333333333,79.6666666666667,81.6666666666667,326.666666666667,5781.0,69.3333333333333,71.6666666666667,306.666666666667,7594.66666666667,94.0,91.3333333333333,354.666666666667,female_D17
1014,1,D22,mouse1,8085.1,406.9,98.6,8734.8,42596.4,1150.6,35.2,18954.45,284.85,1226.15,20.44,1845.2,18349.5,97,9481.1,23,8627.3,9,29279.7,19,Control,19.0,1,Control,666.0,7704.0,84.3333333333333,94.0,355.333333333333,6960.0,73.3333333333333,80.0,338.0,8663.33333333333,96.6666666666667,105.0,378.0,female_D22
667,1,D11,mouse2,4978.65,239.45,5.85,9963.45,48491.65,1202.1,12.65,12629.35,892.95,735.65,13.33,2589.4,17465.9,93,12659.9,31,17520.85,19,18786.8,13,Control,13.0,1,Control,430.0,8197.66666666667,94.3333333333333,88.0,366.0,7552.0,83.0,77.6666666666667,352.0,8941.66666666667,106.666666666667,99.6666666666667,382.666666666667,female_D11
2361,0,D13,mouse1,10596.35,647.85,6.9,13870.35,50730.7,4230.55,14.15,2664.0,961.45,412.9,10.03,2237.65,17541.2,89,20520.2,49,15294.65,17,24233.6,20,Control,20.0,0,Control,725.0,8865.66666666667,86.3333333333333,102.333333333333,381.333333333333,7962.0,77.0,87.6666666666667,361.333333333333,9897.0,99.3333333333333,114.666666666667,404.0,male_D13
2014,0,D17,mouse2,6969.95,182.7,20.15,14437.95,47897.65,6699.4,42.45,19633.7,795.8,776.95,16.03,1385.7,21251.1,116,18776.55,47,13168.5,16,25454.3,13,Control,13.0,0,Control,460.0,9035.33333333333,100.333333333333,91.3333333333333,386.0,7931.66666666667,87.0,79.3333333333333,362.0,10308.3333333333,114.333333333333,104.333333333333,412.0,male_D17
2105,0,D04,mouse3,4862.0,414.5,16.15,11909.3,47042.05,2037.3,42.45,4608.55,1082.75,453.35,9.92,2926.95,12906.25,68,13131.15,32,15751.3,16,28661.35,16,Control,16.0,0,Control,534.0,9151.66666666667,95.0,94.6666666666667,389.333333333333,7516.0,82.0,78.6666666666667,352.0,10682.3333333333,111.333333333333,113.0,420.666666666667,male_D04
1075,1,D22,mouse2,4041.45,308.1,31.15,12095.4,45922.65,1164.6,35.0,18375.8,401.35,1077.15,20.08,2227.5,15582.8,86,8888.85,20,8791.6,11,30562.2,20,Control,20.0,1,Control,711.0,7807.0,91.3333333333333,87.3333333333333,358.0,6989.33333333333,77.3333333333333,76.0,338.666666666667,8988.33333333333,104.0,102.666666666667,385.333333333333,female_D22
798,1,D11,mouse1,6554.0,453.9,36.0,11967.8,47153.45,1363.9,60.3,18176.6,773.25,718.55,15.64,928.3,17425.7,96,11870.55,28,17672.55,19,19809.15,16,Control,16.0,1,Control,517.0,8693.66666666667,92.6666666666667,95.3333333333333,377.333333333333,7886.66666666667,81.6666666666667,82.3333333333333,359.333333333333,9648.66666666667,105.666666666667,106.333333333333,398.0,female_D11
2394,0,D04,mouse1,11344.5,836.2,5.05,12245.25,49979.15,3418.5,69.4,2022.95,3026.55,632.35,14.61,1203.4,15148.4,85,10661.0,27,14405.7,12,19582.3,21,Control,21.0,0,Control,762.0,8568.0,88.3333333333333,98.6666666666667,376.666666666667,7483.33333333333,76.0,83.3333333333333,350.666666666667,9843.66666666667,101.333333333333,113.333333333333,404.0,male_D04
297,1,D04,mouse1,5110.3,225.6,17.0,17850.15,46342.6,2019.0,10.8,7524.9,387.7,1001.1,16.2,1819.6,16056.25,81,13333.65,31,14964.95,18,22239.85,8,Control,8.0,1,Control,192.0,6408.66666666667,81.3333333333333,78.6666666666667,324.0,5630.0,70.0,69.0,302.666666666667,7508.0,95.6666666666667,89.3333333333333,352.0,female_D04
684,1,D17,mouse1,2276.2,134.75,3.75,13589.0,55128.25,1601.6,32.2,15185.85,713.4,1716.9,25.71,1205.9,17254.75,94,12327.5,30,8920.65,11,19359.3,13,Control,13.0,1,Control,436.0,7684.33333333333,91.0,84.6666666666667,354.0,6972.66666666667,79.6666666666667,75.0,337.333333333333,8509.33333333333,103.0,96.0,373.333333333333,female_D17
711,1,D04,mouse1,2953.1,36.4,4.45,15355.5,55585.7,2254.85,9.4,6955.2,496.6,1227.9,23.46,1114.2,17039.95,93,13213.3,32,9166.95,12,19917.0,14,Control,14.0,1,Control,467.0,7828.33333333333,89.3333333333333,88.3333333333333,359.333333333333,6904.0,76.3333333333333,76.0,336.0,8856.66666666667,104.0,100.666666666667,384.0,female_D04
390,1,D11,mouse1,8166.55,57.5,31.9,17109.1,44921.65,1966.55,9.3,3199.35,582.4,752.85,13.59,1971.7,15575.75,84,14545.65,35,15276.55,17,22121.3,9,Control,9.0,1,Control,247.0,6499.66666666667,80.6666666666667,80.3333333333333,325.333333333333,5621.33333333333,69.6666666666667,71.3333333333333,302.666666666667,7684.66666666667,94.6666666666667,90.3333333333333,356.0,female_D11
2542,0,D17,mouse2,13623.15,1510.6,13.2,15155.15,46385.95,6215.0,137.7,8174.8,1789.35,641.75,15.21,645.6,20667.6,111,8550.05,22,9845.55,13,14616.4,24,Control,24.0,0,Control,915.0,9738.0,96.0,101.0,400.0,8636.66666666667,86.0,86.6666666666667,376.666666666667,10943.3333333333,111.0,115.333333333333,423.333333333333,male_D17
1934,0,D13,mouse3,7814.15,38.15,197.3,10483.25,51482.9,3957.8,4.8,10898.95,1430.45,684.9,11.83,1660.25,20412.8,110,15210.15,38,19852.2,19,18813.35,12,Control,12.0,0,Control,409.0,9225.66666666667,97.3333333333333,94.6666666666667,391.333333333333,8335.0,82.0,80.3333333333333,371.333333333333,10263.0,114.666666666667,112.0,413.333333333333,male_D13
